evaluation_role,dataset,holdout,split_protocol,head_id,head_family,head_label,protocol_variant,train_uses_ood_guard,threshold_uses_ood_val_guard,selected_config_id,seed,seed_group,feature_input,feature_dim,support_method,support_count,ood_target,threshold_source,threshold,attack_detection,final_ood_alarm,id_calib_alarm,ood_val_alarm,roc_auc_attack_vs_ood,pr_auc_attack_vs_ood,pauc_fpr_1pct,tpr_at_fpr_1pct,feasible_under_1pct,attack_eval_size,final_ood_eval_size,train_time,inference_time,param_count,selection_used_final_eval,threshold_uses_final_eval,hyperparameter_uses_final_eval
locked,locked_harder_holdout,holdout_bin_5,issue23_locked_leave_one_bin_local_calibration,RFF_Logistic,rff_logistic,RFF Logistic optional,P1_raw_train_oodval_threshold,False,True,rff256_gamma01_C1,43,main_42_46,selected_source_rich_top64,64,kcenter,32,0.01,id_calib_plus_ood_val_guarded_1pct,2.883614488097066,0.013683010262257697,0.0088,0.0,0.01,0.42493797035347775,0.07085805473004583,0.5021171994522212,0.014823261117445839,True,877,10000,0.38823219999903813,0.0393177000223659,16641,False,False,False
locked,locked_harder_holdout,holdout_bin_5,issue23_locked_leave_one_bin_local_calibration,RFF_Logistic,rff_logistic,RFF Logistic optional,P2_guarded_train_id_threshold,True,False,rff256_gamma01_C1,43,main_42_46,selected_source_rich_top64,64,kcenter,32,0.01,id_calib_only_1pct,-0.027982437281827283,0.17103762827822122,0.0037,0.01,0.002,0.8419728620296466,0.4752519069006359,0.5905697243343284,0.29874572405929306,True,877,10000,0.9478150000213645,0.04555809998419136,16641,False,False,False
locked,locked_harder_holdout,holdout_bin_5,issue23_locked_leave_one_bin_local_calibration,RFF_Logistic,rff_logistic,RFF Logistic optional,P3_full_lowguard,True,True,rff256_gamma01_C1,43,main_42_46,selected_source_rich_top64,64,kcenter,32,0.01,id_calib_plus_ood_val_guarded_1pct,-0.020907921788033672,0.16989737742303307,0.0037,0.0098,0.002,0.8419728620296466,0.4752519069006359,0.5905697243343284,0.29874572405929306,True,877,10000,0.9107764000073075,0.03928820003056899,16641,False,False,False
locked,locked_harder_holdout,holdout_bin_5,issue23_locked_leave_one_bin_local_calibration,LOW_GUARD_LR_reference,lr,LOW-GUARD-LR reference,P0_raw_train_id_threshold,False,False,lr_C1,44,main_42_46,selected_source_rich_top64,64,kcenter,32,0.01,id_calib_only_1pct,-4.95345075905269,0.9680729760547321,0.5164,0.01,0.508,0.9267826681870012,0.41135281277860847,0.49748743718592964,0.0,False,877,10000,0.13084699999308214,0.011649499996565282,65,False,False,False
locked,locked_harder_holdout,holdout_bin_5,issue23_locked_leave_one_bin_local_calibration,LOW_GUARD_LR_reference,lr,LOW-GUARD-LR reference,P1_raw_train_oodval_threshold,False,True,lr_C1,44,main_42_46,selected_source_rich_top64,64,kcenter,32,0.01,id_calib_plus_ood_val_guarded_1pct,52.191294881078356,0.0,0.0082,0.0,0.01,0.9267826681870012,0.41135281277860847,0.49748743718592964,0.0,True,877,10000,0.12519270001212135,0.01289900002302602,65,False,False,False
locked,locked_harder_holdout,holdout_bin_5,issue23_locked_leave_one_bin_local_calibration,LOW_GUARD_LR_reference,lr,LOW-GUARD-LR reference,P2_guarded_train_id_threshold,True,False,lr_C1,44,main_42_46,selected_source_rich_top64,64,kcenter,32,0.01,id_calib_only_1pct,-4.105001834742048,0.9680729760547321,0.0045,0.01,0.0005,0.9811110604332952,0.9727854578991534,0.9830738641898202,0.9680729760547321,True,877,10000,0.400586600007955,0.010313300008419901,65,False,False,False
locked,locked_harder_holdout,holdout_bin_5,issue23_locked_leave_one_bin_local_calibration,LOW_GUARD_LR_reference,lr,LOW-GUARD-LR reference,P3_full_lowguard,True,True,lr_C1,44,main_42_46,selected_source_rich_top64,64,kcenter,32,0.01,id_calib_plus_ood_val_guarded_1pct,-4.102580408336336,0.9680729760547321,0.0045,0.01,0.0005,0.9811110604332952,0.9727854578991534,0.9830738641898202,0.9680729760547321,True,877,10000,0.3673282999661751,0.010716099990531802,65,False,False,False
locked,locked_harder_holdout,holdout_bin_5,issue23_locked_leave_one_bin_local_calibration,DevNet_like_MLP,devnet_like_mlp,DevNet-like MLP,P0_raw_train_id_threshold,False,False,mlp_h16_alpha001,44,main_42_46,selected_source_rich_top64,64,kcenter,32,0.01,id_calib_only_1pct,0.004377832799218607,0.9669327251995439,0.5391,0.01,0.5285,0.9535285062713797,0.6409036541094616,0.507950241515445,0.09806157354618016,False,877,10000,0.6472825999953784,0.010995999968145043,1057,False,False,False
locked,locked_harder_holdout,holdout_bin_5,issue23_locked_leave_one_bin_local_calibration,DevNet_like_MLP,devnet_like_mlp,DevNet-like MLP,P1_raw_train_oodval_threshold,False,True,mlp_h16_alpha001,44,main_42_46,selected_source_rich_top64,64,kcenter,32,0.01,id_calib_plus_ood_val_guarded_1pct,0.8356777719258518,0.7058152793614595,0.0184,0.0,0.01,0.9535285062713797,0.6409036541094616,0.507950241515445,0.09806157354618016,False,877,10000,0.747525000013411,0.01071790000423789,1057,False,False,False
locked,locked_harder_holdout,holdout_bin_5,issue23_locked_leave_one_bin_local_calibration,DevNet_like_MLP,devnet_like_mlp,DevNet-like MLP,P2_guarded_train_id_threshold,True,False,mlp_h8_alpha001,44,main_42_46,selected_source_rich_top64,64,kcenter,32,0.01,id_calib_only_1pct,0.005429751616902656,0.9589509692132269,0.0072,0.01,0.0005,0.9829757126567845,0.9604848342199559,0.9472333159526252,0.9623717217787914,True,877,10000,1.185696000000462,0.011122900003101677,529,False,False,False
locked,locked_harder_holdout,holdout_bin_5,issue23_locked_leave_one_bin_local_calibration,DevNet_like_MLP,devnet_like_mlp,DevNet-like MLP,P3_full_lowguard,True,True,mlp_h8_alpha001,44,main_42_46,selected_source_rich_top64,64,kcenter,32,0.01,id_calib_plus_ood_val_guarded_1pct,0.005437313782633299,0.9589509692132269,0.0072,0.01,0.0005,0.9829757126567845,0.9604848342199559,0.9472333159526252,0.9623717217787914,True,877,10000,1.2186827000114135,0.01427670003613457,529,False,False,False
locked,locked_harder_holdout,holdout_bin_5,issue23_locked_leave_one_bin_local_calibration,HistGB_shallow,histgb,HistGB shallow,P0_raw_train_id_threshold,False,False,histgb_depth2_iter50_lr005,44,main_42_46,selected_source_rich_top64,64,kcenter,32,0.01,id_calib_only_1pct,0.0008980514001295264,0.9703534777651083,0.5795,0.0084,0.5685,0.9579780501710375,0.8693668078983201,0.8728534347908299,0.7548460661345496,False,877,10000,0.12557030003517866,0.016509100038092583,50,False,False,False
locked,locked_harder_holdout,holdout_bin_5,issue23_locked_leave_one_bin_local_calibration,HistGB_shallow,histgb,HistGB shallow,P1_raw_train_oodval_threshold,False,True,histgb_depth2_iter50_lr005,44,main_42_46,selected_source_rich_top64,64,kcenter,32,0.01,id_calib_plus_ood_val_guarded_1pct,0.12140935496071886,0.7548460661345496,0.0009,0.0,0.001,0.9579780501710375,0.8693668078983201,0.8728534347908299,0.7548460661345496,True,877,10000,0.11328210000647232,0.01641189999645576,50,False,False,False
locked,locked_harder_holdout,holdout_bin_5,issue23_locked_leave_one_bin_local_calibration,HistGB_shallow,histgb,HistGB shallow,P2_guarded_train_id_threshold,True,False,histgb_depth3_iter50_lr005,44,main_42_46,selected_source_rich_top64,64,kcenter,32,0.01,id_calib_only_1pct,0.0004382992285403747,0.9657924743443558,0.0043,0.0084,0.003,0.994769669327252,0.975321841936121,0.9804724878669288,0.9680729760547321,True,877,10000,0.18013150000479072,0.016747599991504103,50,False,False,False
locked,locked_harder_holdout,holdout_bin_5,issue23_locked_leave_one_bin_local_calibration,HistGB_shallow,histgb,HistGB shallow,P3_full_lowguard,True,True,histgb_depth3_iter50_lr005,44,main_42_46,selected_source_rich_top64,64,kcenter,32,0.01,id_calib_plus_ood_val_guarded_1pct,0.0004382992285403747,0.9657924743443558,0.0043,0.0084,0.003,0.994769669327252,0.975321841936121,0.9804724878669288,0.9680729760547321,True,877,10000,0.17266909999307245,0.021008200012147427,50,False,False,False
locked,locked_harder_holdout,holdout_bin_5,issue23_locked_leave_one_bin_local_calibration,DeepSAD_like_center,deepsad_like_center,DeepSAD-like center,P0_raw_train_id_threshold,False,False,center_lambda0,44,main_42_46,selected_source_rich_top64,64,kcenter,32,0.01,id_calib_only_1pct,368.8057672119144,0.03078677309007982,0.2736,0.01,0.267,0.3696525655644242,0.05895249390758186,0.49748743718592964,0.0,False,877,10000,0.010107900016009808,0.010071200027596205,128,False,False,False
locked,locked_harder_holdout,holdout_bin_5,issue23_locked_leave_one_bin_local_calibration,DeepSAD_like_center,deepsad_like_center,DeepSAD-like center,P1_raw_train_oodval_threshold,False,True,center_lambda0,44,main_42_46,selected_source_rich_top64,64,kcenter,32,0.01,id_calib_plus_ood_val_guarded_1pct,16514.30026855469,0.0,0.0088,0.0,0.01,0.3696525655644242,0.05895249390758186,0.49748743718592964,0.0,True,877,10000,0.00821260001976043,0.010395199991762638,128,False,False,False
locked,locked_harder_holdout,holdout_bin_5,issue23_locked_leave_one_bin_local_calibration,DeepSAD_like_center,deepsad_like_center,DeepSAD-like center,P2_guarded_train_id_threshold,True,False,center_lambda2,44,main_42_46,selected_source_rich_top64,64,kcenter,32,0.01,id_calib_only_1pct,512.7422131347663,0.12086659064994298,0.0268,0.01,0.0215,0.8261974914481185,0.2349829614422868,0.5131931034877925,0.07297605473204105,False,877,10000,0.0181122999638319,0.011529000010341406,128,False,False,False
locked,locked_harder_holdout,holdout_bin_5,issue23_locked_leave_one_bin_local_calibration,DeepSAD_like_center,deepsad_like_center,DeepSAD-like center,P3_full_lowguard,True,True,center_lambda1,44,main_42_46,selected_source_rich_top64,64,kcenter,32,0.01,id_calib_plus_ood_val_guarded_1pct,461.7895325088493,0.03876852907639681,0.0115,0.0014,0.01,0.8265279361459521,0.22264665645230236,0.5017103762827823,0.03534777651083238,False,877,10000,0.019644299987703562,0.009892100002616644,128,False,False,False
locked,locked_harder_holdout,holdout_bin_5,issue23_locked_leave_one_bin_local_calibration,Prototype_metric_LR,prototype_metric_lr,Prototype / metric LR,P0_raw_train_id_threshold,False,False,prototype_metric_lr_C1,44,main_42_46,selected_source_rich_top64,64,kcenter,32,0.01,id_calib_only_1pct,2.9725521564011768,0.10148232611174458,0.0547,0.01,0.0505,0.7091856328392246,0.16809916948295667,0.49748743718592964,0.0,False,877,10000,0.009743700036779046,0.007833999989088625,132,False,False,False
locked,locked_harder_holdout,holdout_bin_5,issue23_locked_leave_one_bin_local_calibration,Prototype_metric_LR,prototype_metric_lr,Prototype / metric LR,P1_raw_train_oodval_threshold,False,True,prototype_metric_lr_C1,44,main_42_46,selected_source_rich_top64,64,kcenter,32,0.01,id_calib_plus_ood_val_guarded_1pct,3.426539629259672,0.0,0.0081,0.0,0.01,0.7091856328392246,0.16809916948295667,0.49748743718592964,0.0,True,877,10000,0.012199699995107949,0.007020399963948876,132,False,False,False
locked,locked_harder_holdout,holdout_bin_5,issue23_locked_leave_one_bin_local_calibration,Prototype_metric_LR,prototype_metric_lr,Prototype / metric LR,P2_guarded_train_id_threshold,True,False,prototype_metric_lr_C1,44,main_42_46,selected_source_rich_top64,64,kcenter,32,0.01,id_calib_only_1pct,2.0207419884223023,0.2645381984036488,0.0094,0.01,0.007,0.9340183580387683,0.49847009590096475,0.5235183901262298,0.29646522234891676,True,877,10000,0.023025100002996624,0.010250999999698251,198,False,False,False
locked,locked_harder_holdout,holdout_bin_5,issue23_locked_leave_one_bin_local_calibration,Prototype_metric_LR,prototype_metric_lr,Prototype / metric LR,P3_full_lowguard,True,True,prototype_metric_lr_C1,44,main_42_46,selected_source_rich_top64,64,kcenter,32,0.01,id_calib_plus_ood_val_guarded_1pct,2.021098766274577,0.2645381984036488,0.0094,0.0098,0.007,0.9340183580387683,0.49847009590096475,0.5235183901262298,0.29646522234891676,True,877,10000,0.02295760001288727,0.01672730001155287,198,False,False,False
locked,locked_harder_holdout,holdout_bin_5,issue23_locked_leave_one_bin_local_calibration,RFF_Logistic,rff_logistic,RFF Logistic optional,P0_raw_train_id_threshold,False,False,rff256_gamma1_C1,44,main_42_46,selected_source_rich_top64,64,kcenter,32,0.01,id_calib_only_1pct,0.8799087933391394,0.020524515393386546,0.0118,0.01,0.0095,0.5095036488027366,0.08522282659743641,0.5019796817611433,0.018244013683010263,False,877,10000,0.3953570000012405,0.03954939998220652,16641,False,False,False
locked,locked_harder_holdout,holdout_bin_5,issue23_locked_leave_one_bin_local_calibration,RFF_Logistic,rff_logistic,RFF Logistic optional,P1_raw_train_oodval_threshold,False,True,rff128_gamma1_C1,44,main_42_46,selected_source_rich_top64,64,kcenter,32,0.01,id_calib_plus_ood_val_guarded_1pct,3.109758180401657,0.014823261117445839,0.0075,0.0044,0.01,0.524142645381984,0.09021720708760711,0.5028047879076111,0.01710376282782212,True,877,10000,0.17340589995728806,0.0257965000346303,8321,False,False,False
locked,locked_harder_holdout,holdout_bin_5,issue23_locked_leave_one_bin_local_calibration,RFF_Logistic,rff_logistic,RFF Logistic optional,P2_guarded_train_id_threshold,True,False,rff128_gamma01_C1,44,main_42_46,selected_source_rich_top64,64,kcenter,32,0.01,id_calib_only_1pct,1.4291064108940612,0.13112884834663627,0.0092,0.01,0.0075,0.8170873432155075,0.3678341515577391,0.5366971688545349,0.14139110604332952,True,877,10000,0.626623300020583,0.032068600005004555,8321,False,False,False
locked,locked_harder_holdout,holdout_bin_5,issue23_locked_leave_one_bin_local_calibration,RFF_Logistic,rff_logistic,RFF Logistic optional,P3_full_lowguard,True,True,rff128_gamma01_C1,44,main_42_46,selected_source_rich_top64,64,kcenter,32,0.01,id_calib_plus_ood_val_guarded_1pct,1.429883338202702,0.13112884834663627,0.0092,0.01,0.0075,0.8170873432155075,0.3678341515577391,0.5366971688545349,0.14139110604332952,True,877,10000,0.5959664999973029,0.02144939999561757,8321,False,False,False
locked,locked_harder_holdout,holdout_bin_5,issue23_locked_leave_one_bin_local_calibration,LOW_GUARD_LR_reference,lr,LOW-GUARD-LR reference,P0_raw_train_id_threshold,False,False,lr_C1,45,main_42_46,selected_source_rich_top64,64,kcenter,32,0.01,id_calib_only_1pct,-4.95345075905269,0.9680729760547321,0.5164,0.01,0.508,0.9267826681870012,0.41135281277860847,0.49748743718592964,0.0,False,877,10000,0.12807640002574772,0.011548199981916696,65,False,False,False
locked,locked_harder_holdout,holdout_bin_5,issue23_locked_leave_one_bin_local_calibration,LOW_GUARD_LR_reference,lr,LOW-GUARD-LR reference,P1_raw_train_oodval_threshold,False,True,lr_C1,45,main_42_46,selected_source_rich_top64,64,kcenter,32,0.01,id_calib_plus_ood_val_guarded_1pct,52.191294881078356,0.0,0.0082,0.0,0.01,0.9267826681870012,0.41135281277860847,0.49748743718592964,0.0,True,877,10000,0.15798269998049363,0.01316850003786385,65,False,False,False
locked,locked_harder_holdout,holdout_bin_5,issue23_locked_leave_one_bin_local_calibration,LOW_GUARD_LR_reference,lr,LOW-GUARD-LR reference,P2_guarded_train_id_threshold,True,False,lr_C1,45,main_42_46,selected_source_rich_top64,64,kcenter,32,0.01,id_calib_only_1pct,-4.105001834742048,0.9680729760547321,0.0045,0.01,0.0005,0.9811110604332952,0.9727854578991534,0.9830738641898202,0.9680729760547321,True,877,10000,0.397927499958314,0.015082600002642721,65,False,False,False
locked,locked_harder_holdout,holdout_bin_5,issue23_locked_leave_one_bin_local_calibration,LOW_GUARD_LR_reference,lr,LOW-GUARD-LR reference,P3_full_lowguard,True,True,lr_C1,45,main_42_46,selected_source_rich_top64,64,kcenter,32,0.01,id_calib_plus_ood_val_guarded_1pct,-4.102580408336336,0.9680729760547321,0.0045,0.01,0.0005,0.9811110604332952,0.9727854578991534,0.9830738641898202,0.9680729760547321,True,877,10000,0.40622310002800077,0.011455399973783642,65,False,False,False
locked,locked_harder_holdout,holdout_bin_5,issue23_locked_leave_one_bin_local_calibration,DevNet_like_MLP,devnet_like_mlp,DevNet-like MLP,P0_raw_train_id_threshold,False,False,mlp_h16_alpha001,45,main_42_46,selected_source_rich_top64,64,kcenter,32,0.01,id_calib_only_1pct,0.004858895395882428,0.9680729760547321,0.6982,0.01,0.6955,0.9552302736602054,0.7774457578066691,0.6409040642207617,0.7172177879133409,False,877,10000,0.7027964000008069,0.010127599991392344,1057,False,False,False
locked,locked_harder_holdout,holdout_bin_5,issue23_locked_leave_one_bin_local_calibration,DevNet_like_MLP,devnet_like_mlp,DevNet-like MLP,P1_raw_train_oodval_threshold,False,True,mlp_h16_alpha001,45,main_42_46,selected_source_rich_top64,64,kcenter,32,0.01,id_calib_plus_ood_val_guarded_1pct,0.6680119973570031,0.855188141391106,0.0163,0.0,0.01,0.9552302736602054,0.7774457578066691,0.6409040642207617,0.7172177879133409,False,877,10000,0.7308288999483921,0.009840999962761998,1057,False,False,False
locked,locked_harder_holdout,holdout_bin_5,issue23_locked_leave_one_bin_local_calibration,DevNet_like_MLP,devnet_like_mlp,DevNet-like MLP,P2_guarded_train_id_threshold,True,False,mlp_h8_alpha001,45,main_42_46,selected_source_rich_top64,64,kcenter,32,0.01,id_calib_only_1pct,0.006591127468273045,0.9680729760547321,0.0081,0.01,0.003,0.9862891676168758,0.9769447938483834,0.9803865393100049,0.9680729760547321,True,877,10000,1.3091170999687165,0.008221799973398447,529,False,False,False
locked,locked_harder_holdout,holdout_bin_5,issue23_locked_leave_one_bin_local_calibration,DevNet_like_MLP,devnet_like_mlp,DevNet-like MLP,P3_full_lowguard,True,True,mlp_h8_alpha001,45,main_42_46,selected_source_rich_top64,64,kcenter,32,0.01,id_calib_plus_ood_val_guarded_1pct,0.006591113548725842,0.9680729760547321,0.0081,0.01,0.003,0.9862891676168758,0.9769447938483834,0.9803865393100049,0.9680729760547321,True,877,10000,1.3979169999947771,0.010311599995475262,529,False,False,False
locked,locked_harder_holdout,holdout_bin_5,issue23_locked_leave_one_bin_local_calibration,HistGB_shallow,histgb,HistGB shallow,P0_raw_train_id_threshold,False,False,histgb_depth3_iter50_lr005,45,main_42_46,selected_source_rich_top64,64,kcenter,32,0.01,id_calib_only_1pct,0.0008499567004778843,0.984036488027366,0.7891,0.0096,0.7795,0.9527080957810719,0.8211847132610861,0.8189235802730872,0.6522234891676169,False,877,10000,0.1432947000139393,0.019995000038761646,50,False,False,False
locked,locked_harder_holdout,holdout_bin_5,issue23_locked_leave_one_bin_local_calibration,HistGB_shallow,histgb,HistGB shallow,P1_raw_train_oodval_threshold,False,True,histgb_depth2_iter50_lr005,45,main_42_46,selected_source_rich_top64,64,kcenter,32,0.01,id_calib_plus_ood_val_guarded_1pct,0.12140935496071886,0.7548460661345496,0.0009,0.0,0.001,0.9579780501710375,0.8693668078983201,0.8728534347908299,0.7548460661345496,True,877,10000,0.11098070000298321,0.01823719998355955,50,False,False,False
locked,locked_harder_holdout,holdout_bin_5,issue23_locked_leave_one_bin_local_calibration,HistGB_shallow,histgb,HistGB shallow,P2_guarded_train_id_threshold,True,False,histgb_depth3_iter50_lr005,45,main_42_46,selected_source_rich_top64,64,kcenter,32,0.01,id_calib_only_1pct,0.0003547718301303324,0.9635119726339795,0.0042,0.01,0.003,0.9930809578107184,0.9682937751311429,0.9637984678237252,0.9635119726339795,True,877,10000,0.17752520000794902,0.02077350002946332,50,False,False,False
locked,locked_harder_holdout,holdout_bin_5,issue23_locked_leave_one_bin_local_calibration,HistGB_shallow,histgb,HistGB shallow,P3_full_lowguard,True,True,histgb_depth2_iter50_lr005,45,main_42_46,selected_source_rich_top64,64,kcenter,32,0.01,id_calib_plus_ood_val_guarded_1pct,0.00023757592061827239,0.9680729760547321,0.0082,0.01,0.0075,0.9947952109464082,0.9757126105658354,0.982076860929505,0.9680729760547321,True,877,10000,0.16156079998472705,0.015331799979321659,50,False,False,False
locked,locked_harder_holdout,holdout_bin_5,issue23_locked_leave_one_bin_local_calibration,DeepSAD_like_center,deepsad_like_center,DeepSAD-like center,P0_raw_train_id_threshold,False,False,center_lambda0,45,main_42_46,selected_source_rich_top64,64,kcenter,32,0.01,id_calib_only_1pct,368.8057672119144,0.03078677309007982,0.2736,0.01,0.267,0.3696525655644242,0.05895249390758186,0.49748743718592964,0.0,False,877,10000,0.00870879995636642,0.012103500019293278,128,False,False,False
locked,locked_harder_holdout,holdout_bin_5,issue23_locked_leave_one_bin_local_calibration,DeepSAD_like_center,deepsad_like_center,DeepSAD-like center,P1_raw_train_oodval_threshold,False,True,center_lambda0,45,main_42_46,selected_source_rich_top64,64,kcenter,32,0.01,id_calib_plus_ood_val_guarded_1pct,16514.30026855469,0.0,0.0088,0.0,0.01,0.3696525655644242,0.05895249390758186,0.49748743718592964,0.0,True,877,10000,0.007615300011821091,0.009954600012861192,128,False,False,False
locked,locked_harder_holdout,holdout_bin_5,issue23_locked_leave_one_bin_local_calibration,DeepSAD_like_center,deepsad_like_center,DeepSAD-like center,P2_guarded_train_id_threshold,True,False,center_lambda2,45,main_42_46,selected_source_rich_top64,64,kcenter,32,0.01,id_calib_only_1pct,512.7422131347663,0.12086659064994298,0.0268,0.01,0.0215,0.8261974914481185,0.2349829614422868,0.5131931034877925,0.07297605473204105,False,877,10000,0.017601200030185282,0.010831000050529838,128,False,False,False
locked,locked_harder_holdout,holdout_bin_5,issue23_locked_leave_one_bin_local_calibration,DeepSAD_like_center,deepsad_like_center,DeepSAD-like center,P3_full_lowguard,True,True,center_lambda2,45,main_42_46,selected_source_rich_top64,64,kcenter,32,0.01,id_calib_plus_ood_val_guarded_1pct,669.7069595642089,0.08095781071835804,0.0124,0.002,0.01,0.8261974914481185,0.2349829614422868,0.5131931034877925,0.07297605473204105,False,877,10000,0.01776760001666844,0.009628800034988672,128,False,False,False
locked,locked_harder_holdout,holdout_bin_5,issue23_locked_leave_one_bin_local_calibration,Prototype_metric_LR,prototype_metric_lr,Prototype / metric LR,P0_raw_train_id_threshold,False,False,prototype_metric_lr_C1,45,main_42_46,selected_source_rich_top64,64,kcenter,32,0.01,id_calib_only_1pct,2.9725521564011768,0.10148232611174458,0.0547,0.01,0.0505,0.7091856328392246,0.16809916948295667,0.49748743718592964,0.0,False,877,10000,0.010587800003122538,0.007974500011187047,132,False,False,False
locked,locked_harder_holdout,holdout_bin_5,issue23_locked_leave_one_bin_local_calibration,Prototype_metric_LR,prototype_metric_lr,Prototype / metric LR,P1_raw_train_oodval_threshold,False,True,prototype_metric_lr_C1,45,main_42_46,selected_source_rich_top64,64,kcenter,32,0.01,id_calib_plus_ood_val_guarded_1pct,3.426539629259672,0.0,0.0081,0.0,0.01,0.7091856328392246,0.16809916948295667,0.49748743718592964,0.0,True,877,10000,0.01155660004587844,0.012287399964407086,132,False,False,False
locked,locked_harder_holdout,holdout_bin_5,issue23_locked_leave_one_bin_local_calibration,Prototype_metric_LR,prototype_metric_lr,Prototype / metric LR,P2_guarded_train_id_threshold,True,False,prototype_metric_lr_C1,45,main_42_46,selected_source_rich_top64,64,kcenter,32,0.01,id_calib_only_1pct,2.0207419884223023,0.2645381984036488,0.0094,0.01,0.007,0.9340183580387683,0.49847009590096475,0.5235183901262298,0.29646522234891676,True,877,10000,0.02283140004146844,0.011155800020787865,198,False,False,False
locked,locked_harder_holdout,holdout_bin_5,issue23_locked_leave_one_bin_local_calibration,Prototype_metric_LR,prototype_metric_lr,Prototype / metric LR,P3_full_lowguard,True,True,prototype_metric_lr_C1,45,main_42_46,selected_source_rich_top64,64,kcenter,32,0.01,id_calib_plus_ood_val_guarded_1pct,2.021098766274577,0.2645381984036488,0.0094,0.0098,0.007,0.9340183580387683,0.49847009590096475,0.5235183901262298,0.29646522234891676,True,877,10000,0.023952300020027906,0.014195600000675768,198,False,False,False
