candidate_rank_ascending,threshold,attack_family,family_scope,rows,gate_eligible_rows_ge_15,baseline_hard,candidate_hard,baseline_recall,candidate_recall,recall_loss_pp,family_gate_pass
126,0.99999418183294531,Mirai TCP Flooding,CKCZ_REPORT_FAMILY,60,true,60,60,1,1,0,true
126,0.99999418183294531,Mirai UDP Flooding,CKCZ_REPORT_FAMILY,60,true,60,54,1,0.90000000000000002,9.9999999999999982,false
126,0.99999418183294531,ToN-credential_bruteforce,CKBW_TON_FIT_STRATUM_EXACT_NO_MAPPING,2000,true,2000,1890,1,0.94499999999999995,5.5000000000000053,false
126,0.99999418183294531,ToN-reconnaissance_scan,CKBW_TON_FIT_STRATUM_EXACT_NO_MAPPING,2000,true,2000,1984,1,0.99199999999999999,0.80000000000000071,true
127,0.99999419475201934,File Download,CKCZ_REPORT_FAMILY,15,true,15,8,1,0.53333333333333333,46.666666666666664,false
127,0.99999419475201934,Ingress Tool Transfer,CKCZ_REPORT_FAMILY,18,true,18,18,1,1,0,true
127,0.99999419475201934,Merlin C&C Communication,CKCZ_REPORT_FAMILY,30,true,30,2,1,0.066666666666666666,93.333333333333329,false
127,0.99999419475201934,Merlin ICMP Flooding,CKCZ_REPORT_FAMILY,43,true,43,0,1,0,100,false
127,0.99999419475201934,Merlin TCP Flooding,CKCZ_REPORT_FAMILY,60,true,60,60,1,1,0,true
127,0.99999419475201934,Merlin UDP Flooding,CKCZ_REPORT_FAMILY,30,true,30,30,1,1,0,true
127,0.99999419475201934,Mirai C&C Communication,CKCZ_REPORT_FAMILY,9,false,9,0,1,0,100,true
127,0.99999419475201934,Mirai GRE Flooding,CKCZ_REPORT_FAMILY,60,true,60,0,1,0,100,false
127,0.99999419475201934,Mirai TCP Flooding,CKCZ_REPORT_FAMILY,60,true,60,60,1,1,0,true
127,0.99999419475201934,Mirai UDP Flooding,CKCZ_REPORT_FAMILY,60,true,60,54,1,0.90000000000000002,9.9999999999999982,false
127,0.99999419475201934,ToN-credential_bruteforce,CKBW_TON_FIT_STRATUM_EXACT_NO_MAPPING,2000,true,2000,1889,1,0.94450000000000001,5.5499999999999989,false
127,0.99999419475201934,ToN-reconnaissance_scan,CKBW_TON_FIT_STRATUM_EXACT_NO_MAPPING,2000,true,2000,1984,1,0.99199999999999999,0.80000000000000071,true
128,0.99999419480814933,File Download,CKCZ_REPORT_FAMILY,15,true,15,8,1,0.53333333333333333,46.666666666666664,false
128,0.99999419480814933,Ingress Tool Transfer,CKCZ_REPORT_FAMILY,18,true,18,18,1,1,0,true
128,0.99999419480814933,Merlin C&C Communication,CKCZ_REPORT_FAMILY,30,true,30,2,1,0.066666666666666666,93.333333333333329,false
128,0.99999419480814933,Merlin ICMP Flooding,CKCZ_REPORT_FAMILY,43,true,43,0,1,0,100,false
128,0.99999419480814933,Merlin TCP Flooding,CKCZ_REPORT_FAMILY,60,true,60,60,1,1,0,true
128,0.99999419480814933,Merlin UDP Flooding,CKCZ_REPORT_FAMILY,30,true,30,30,1,1,0,true
128,0.99999419480814933,Mirai C&C Communication,CKCZ_REPORT_FAMILY,9,false,9,0,1,0,100,true
128,0.99999419480814933,Mirai GRE Flooding,CKCZ_REPORT_FAMILY,60,true,60,0,1,0,100,false
128,0.99999419480814933,Mirai TCP Flooding,CKCZ_REPORT_FAMILY,60,true,60,47,1,0.78333333333333333,21.666666666666668,false
128,0.99999419480814933,Mirai UDP Flooding,CKCZ_REPORT_FAMILY,60,true,60,54,1,0.90000000000000002,9.9999999999999982,false
128,0.99999419480814933,ToN-credential_bruteforce,CKBW_TON_FIT_STRATUM_EXACT_NO_MAPPING,2000,true,2000,1889,1,0.94450000000000001,5.5499999999999989,false
128,0.99999419480814933,ToN-reconnaissance_scan,CKBW_TON_FIT_STRATUM_EXACT_NO_MAPPING,2000,true,2000,1984,1,0.99199999999999999,0.80000000000000071,true
129,0.99999427650454431,File Download,CKCZ_REPORT_FAMILY,15,true,15,8,1,0.53333333333333333,46.666666666666664,false
129,0.99999427650454431,Ingress Tool Transfer,CKCZ_REPORT_FAMILY,18,true,18,18,1,1,0,true
129,0.99999427650454431,Merlin C&C Communication,CKCZ_REPORT_FAMILY,30,true,30,2,1,0.066666666666666666,93.333333333333329,false
129,0.99999427650454431,Merlin ICMP Flooding,CKCZ_REPORT_FAMILY,43,true,43,0,1,0,100,false
129,0.99999427650454431,Merlin TCP Flooding,CKCZ_REPORT_FAMILY,60,true,60,60,1,1,0,true
129,0.99999427650454431,Merlin UDP Flooding,CKCZ_REPORT_FAMILY,30,true,30,30,1,1,0,true
129,0.99999427650454431,Mirai C&C Communication,CKCZ_REPORT_FAMILY,9,false,9,0,1,0,100,true
129,0.99999427650454431,Mirai GRE Flooding,CKCZ_REPORT_FAMILY,60,true,60,0,1,0,100,false
129,0.99999427650454431,Mirai TCP Flooding,CKCZ_REPORT_FAMILY,60,true,60,44,1,0.73333333333333328,26.666666666666671,false
129,0.99999427650454431,Mirai UDP Flooding,CKCZ_REPORT_FAMILY,60,true,60,54,1,0.90000000000000002,9.9999999999999982,false
129,0.99999427650454431,ToN-credential_bruteforce,CKBW_TON_FIT_STRATUM_EXACT_NO_MAPPING,2000,true,2000,1889,1,0.94450000000000001,5.5499999999999989,false
129,0.99999427650454431,ToN-reconnaissance_scan,CKBW_TON_FIT_STRATUM_EXACT_NO_MAPPING,2000,true,2000,1984,1,0.99199999999999999,0.80000000000000071,true
130,0.99999453181844333,File Download,CKCZ_REPORT_FAMILY,15,true,15,8,1,0.53333333333333333,46.666666666666664,false
130,0.99999453181844333,Ingress Tool Transfer,CKCZ_REPORT_FAMILY,18,true,18,18,1,1,0,true
130,0.99999453181844333,Merlin C&C Communication,CKCZ_REPORT_FAMILY,30,true,30,2,1,0.066666666666666666,93.333333333333329,false
130,0.99999453181844333,Merlin ICMP Flooding,CKCZ_REPORT_FAMILY,43,true,43,0,1,0,100,false
130,0.99999453181844333,Merlin TCP Flooding,CKCZ_REPORT_FAMILY,60,true,60,60,1,1,0,true
130,0.99999453181844333,Merlin UDP Flooding,CKCZ_REPORT_FAMILY,30,true,30,30,1,1,0,true
130,0.99999453181844333,Mirai C&C Communication,CKCZ_REPORT_FAMILY,9,false,9,0,1,0,100,true
130,0.99999453181844333,Mirai GRE Flooding,CKCZ_REPORT_FAMILY,60,true,60,0,1,0,100,false
130,0.99999453181844333,Mirai TCP Flooding,CKCZ_REPORT_FAMILY,60,true,60,44,1,0.73333333333333328,26.666666666666671,false
130,0.99999453181844333,Mirai UDP Flooding,CKCZ_REPORT_FAMILY,60,true,60,54,1,0.90000000000000002,9.9999999999999982,false
130,0.99999453181844333,ToN-credential_bruteforce,CKBW_TON_FIT_STRATUM_EXACT_NO_MAPPING,2000,true,2000,1888,1,0.94399999999999995,5.600000000000005,false
130,0.99999453181844333,ToN-reconnaissance_scan,CKBW_TON_FIT_STRATUM_EXACT_NO_MAPPING,2000,true,2000,1984,1,0.99199999999999999,0.80000000000000071,true
131,0.99999459864791451,File Download,CKCZ_REPORT_FAMILY,15,true,15,8,1,0.53333333333333333,46.666666666666664,false
131,0.99999459864791451,Ingress Tool Transfer,CKCZ_REPORT_FAMILY,18,true,18,18,1,1,0,true
131,0.99999459864791451,Merlin C&C Communication,CKCZ_REPORT_FAMILY,30,true,30,2,1,0.066666666666666666,93.333333333333329,false
131,0.99999459864791451,Merlin ICMP Flooding,CKCZ_REPORT_FAMILY,43,true,43,0,1,0,100,false
131,0.99999459864791451,Merlin TCP Flooding,CKCZ_REPORT_FAMILY,60,true,60,60,1,1,0,true
131,0.99999459864791451,Merlin UDP Flooding,CKCZ_REPORT_FAMILY,30,true,30,30,1,1,0,true
131,0.99999459864791451,Mirai C&C Communication,CKCZ_REPORT_FAMILY,9,false,9,0,1,0,100,true
131,0.99999459864791451,Mirai GRE Flooding,CKCZ_REPORT_FAMILY,60,true,60,0,1,0,100,false
131,0.99999459864791451,Mirai TCP Flooding,CKCZ_REPORT_FAMILY,60,true,60,44,1,0.73333333333333328,26.666666666666671,false
131,0.99999459864791451,Mirai UDP Flooding,CKCZ_REPORT_FAMILY,60,true,60,54,1,0.90000000000000002,9.9999999999999982,false
131,0.99999459864791451,ToN-credential_bruteforce,CKBW_TON_FIT_STRATUM_EXACT_NO_MAPPING,2000,true,2000,1887,1,0.94350000000000001,5.6499999999999995,false
131,0.99999459864791451,ToN-reconnaissance_scan,CKBW_TON_FIT_STRATUM_EXACT_NO_MAPPING,2000,true,2000,1984,1,0.99199999999999999,0.80000000000000071,true
132,0.99999460806214469,File Download,CKCZ_REPORT_FAMILY,15,true,15,8,1,0.53333333333333333,46.666666666666664,false
132,0.99999460806214469,Ingress Tool Transfer,CKCZ_REPORT_FAMILY,18,true,18,18,1,1,0,true
132,0.99999460806214469,Merlin C&C Communication,CKCZ_REPORT_FAMILY,30,true,30,2,1,0.066666666666666666,93.333333333333329,false
132,0.99999460806214469,Merlin ICMP Flooding,CKCZ_REPORT_FAMILY,43,true,43,0,1,0,100,false
132,0.99999460806214469,Merlin TCP Flooding,CKCZ_REPORT_FAMILY,60,true,60,60,1,1,0,true
132,0.99999460806214469,Merlin UDP Flooding,CKCZ_REPORT_FAMILY,30,true,30,30,1,1,0,true
132,0.99999460806214469,Mirai C&C Communication,CKCZ_REPORT_FAMILY,9,false,9,0,1,0,100,true
132,0.99999460806214469,Mirai GRE Flooding,CKCZ_REPORT_FAMILY,60,true,60,0,1,0,100,false
132,0.99999460806214469,Mirai TCP Flooding,CKCZ_REPORT_FAMILY,60,true,60,44,1,0.73333333333333328,26.666666666666671,false
132,0.99999460806214469,Mirai UDP Flooding,CKCZ_REPORT_FAMILY,60,true,60,54,1,0.90000000000000002,9.9999999999999982,false
132,0.99999460806214469,ToN-credential_bruteforce,CKBW_TON_FIT_STRATUM_EXACT_NO_MAPPING,2000,true,2000,1886,1,0.94299999999999995,5.7000000000000046,false
132,0.99999460806214469,ToN-reconnaissance_scan,CKBW_TON_FIT_STRATUM_EXACT_NO_MAPPING,2000,true,2000,1984,1,0.99199999999999999,0.80000000000000071,true
133,0.99999476206883231,File Download,CKCZ_REPORT_FAMILY,15,true,15,8,1,0.53333333333333333,46.666666666666664,false
133,0.99999476206883231,Ingress Tool Transfer,CKCZ_REPORT_FAMILY,18,true,18,18,1,1,0,true
133,0.99999476206883231,Merlin C&C Communication,CKCZ_REPORT_FAMILY,30,true,30,2,1,0.066666666666666666,93.333333333333329,false
133,0.99999476206883231,Merlin ICMP Flooding,CKCZ_REPORT_FAMILY,43,true,43,0,1,0,100,false
133,0.99999476206883231,Merlin TCP Flooding,CKCZ_REPORT_FAMILY,60,true,60,60,1,1,0,true
133,0.99999476206883231,Merlin UDP Flooding,CKCZ_REPORT_FAMILY,30,true,30,30,1,1,0,true
133,0.99999476206883231,Mirai C&C Communication,CKCZ_REPORT_FAMILY,9,false,9,0,1,0,100,true
133,0.99999476206883231,Mirai GRE Flooding,CKCZ_REPORT_FAMILY,60,true,60,0,1,0,100,false
133,0.99999476206883231,Mirai TCP Flooding,CKCZ_REPORT_FAMILY,60,true,60,44,1,0.73333333333333328,26.666666666666671,false
133,0.99999476206883231,Mirai UDP Flooding,CKCZ_REPORT_FAMILY,60,true,60,54,1,0.90000000000000002,9.9999999999999982,false
133,0.99999476206883231,ToN-credential_bruteforce,CKBW_TON_FIT_STRATUM_EXACT_NO_MAPPING,2000,true,2000,1885,1,0.9425,5.75,false
133,0.99999476206883231,ToN-reconnaissance_scan,CKBW_TON_FIT_STRATUM_EXACT_NO_MAPPING,2000,true,2000,1984,1,0.99199999999999999,0.80000000000000071,true
134,0.99999482067038759,File Download,CKCZ_REPORT_FAMILY,15,true,15,8,1,0.53333333333333333,46.666666666666664,false
134,0.99999482067038759,Ingress Tool Transfer,CKCZ_REPORT_FAMILY,18,true,18,18,1,1,0,true
134,0.99999482067038759,Merlin C&C Communication,CKCZ_REPORT_FAMILY,30,true,30,2,1,0.066666666666666666,93.333333333333329,false
134,0.99999482067038759,Merlin ICMP Flooding,CKCZ_REPORT_FAMILY,43,true,43,0,1,0,100,false
134,0.99999482067038759,Merlin TCP Flooding,CKCZ_REPORT_FAMILY,60,true,60,60,1,1,0,true
134,0.99999482067038759,Merlin UDP Flooding,CKCZ_REPORT_FAMILY,30,true,30,30,1,1,0,true
134,0.99999482067038759,Mirai C&C Communication,CKCZ_REPORT_FAMILY,9,false,9,0,1,0,100,true
134,0.99999482067038759,Mirai GRE Flooding,CKCZ_REPORT_FAMILY,60,true,60,0,1,0,100,false
134,0.99999482067038759,Mirai TCP Flooding,CKCZ_REPORT_FAMILY,60,true,60,44,1,0.73333333333333328,26.666666666666671,false
134,0.99999482067038759,Mirai UDP Flooding,CKCZ_REPORT_FAMILY,60,true,60,54,1,0.90000000000000002,9.9999999999999982,false
134,0.99999482067038759,ToN-credential_bruteforce,CKBW_TON_FIT_STRATUM_EXACT_NO_MAPPING,2000,true,2000,1884,1,0.94199999999999995,5.8000000000000052,false
134,0.99999482067038759,ToN-reconnaissance_scan,CKBW_TON_FIT_STRATUM_EXACT_NO_MAPPING,2000,true,2000,1984,1,0.99199999999999999,0.80000000000000071,true
135,0.99999488916175128,File Download,CKCZ_REPORT_FAMILY,15,true,15,8,1,0.53333333333333333,46.666666666666664,false
135,0.99999488916175128,Ingress Tool Transfer,CKCZ_REPORT_FAMILY,18,true,18,18,1,1,0,true
135,0.99999488916175128,Merlin C&C Communication,CKCZ_REPORT_FAMILY,30,true,30,2,1,0.066666666666666666,93.333333333333329,false
135,0.99999488916175128,Merlin ICMP Flooding,CKCZ_REPORT_FAMILY,43,true,43,0,1,0,100,false
135,0.99999488916175128,Merlin TCP Flooding,CKCZ_REPORT_FAMILY,60,true,60,60,1,1,0,true
135,0.99999488916175128,Merlin UDP Flooding,CKCZ_REPORT_FAMILY,30,true,30,30,1,1,0,true
135,0.99999488916175128,Mirai C&C Communication,CKCZ_REPORT_FAMILY,9,false,9,0,1,0,100,true
135,0.99999488916175128,Mirai GRE Flooding,CKCZ_REPORT_FAMILY,60,true,60,0,1,0,100,false
135,0.99999488916175128,Mirai TCP Flooding,CKCZ_REPORT_FAMILY,60,true,60,44,1,0.73333333333333328,26.666666666666671,false
135,0.99999488916175128,Mirai UDP Flooding,CKCZ_REPORT_FAMILY,60,true,60,54,1,0.90000000000000002,9.9999999999999982,false
135,0.99999488916175128,ToN-credential_bruteforce,CKBW_TON_FIT_STRATUM_EXACT_NO_MAPPING,2000,true,2000,1883,1,0.9415,5.8499999999999996,false
135,0.99999488916175128,ToN-reconnaissance_scan,CKBW_TON_FIT_STRATUM_EXACT_NO_MAPPING,2000,true,2000,1984,1,0.99199999999999999,0.80000000000000071,true
136,0.99999493027995878,File Download,CKCZ_REPORT_FAMILY,15,true,15,8,1,0.53333333333333333,46.666666666666664,false
136,0.99999493027995878,Ingress Tool Transfer,CKCZ_REPORT_FAMILY,18,true,18,18,1,1,0,true
136,0.99999493027995878,Merlin C&C Communication,CKCZ_REPORT_FAMILY,30,true,30,2,1,0.066666666666666666,93.333333333333329,false
136,0.99999493027995878,Merlin ICMP Flooding,CKCZ_REPORT_FAMILY,43,true,43,0,1,0,100,false
136,0.99999493027995878,Merlin TCP Flooding,CKCZ_REPORT_FAMILY,60,true,60,60,1,1,0,true
136,0.99999493027995878,Merlin UDP Flooding,CKCZ_REPORT_FAMILY,30,true,30,30,1,1,0,true
136,0.99999493027995878,Mirai C&C Communication,CKCZ_REPORT_FAMILY,9,false,9,0,1,0,100,true
136,0.99999493027995878,Mirai GRE Flooding,CKCZ_REPORT_FAMILY,60,true,60,0,1,0,100,false
136,0.99999493027995878,Mirai TCP Flooding,CKCZ_REPORT_FAMILY,60,true,60,44,1,0.73333333333333328,26.666666666666671,false
136,0.99999493027995878,Mirai UDP Flooding,CKCZ_REPORT_FAMILY,60,true,60,54,1,0.90000000000000002,9.9999999999999982,false
136,0.99999493027995878,ToN-credential_bruteforce,CKBW_TON_FIT_STRATUM_EXACT_NO_MAPPING,2000,true,2000,1882,1,0.94099999999999995,5.9000000000000057,false
136,0.99999493027995878,ToN-reconnaissance_scan,CKBW_TON_FIT_STRATUM_EXACT_NO_MAPPING,2000,true,2000,1984,1,0.99199999999999999,0.80000000000000071,true
137,0.99999496836178103,File Download,CKCZ_REPORT_FAMILY,15,true,15,8,1,0.53333333333333333,46.666666666666664,false
137,0.99999496836178103,Ingress Tool Transfer,CKCZ_REPORT_FAMILY,18,true,18,18,1,1,0,true
137,0.99999496836178103,Merlin C&C Communication,CKCZ_REPORT_FAMILY,30,true,30,2,1,0.066666666666666666,93.333333333333329,false
137,0.99999496836178103,Merlin ICMP Flooding,CKCZ_REPORT_FAMILY,43,true,43,0,1,0,100,false
137,0.99999496836178103,Merlin TCP Flooding,CKCZ_REPORT_FAMILY,60,true,60,60,1,1,0,true
137,0.99999496836178103,Merlin UDP Flooding,CKCZ_REPORT_FAMILY,30,true,30,30,1,1,0,true
137,0.99999496836178103,Mirai C&C Communication,CKCZ_REPORT_FAMILY,9,false,9,0,1,0,100,true
137,0.99999496836178103,Mirai GRE Flooding,CKCZ_REPORT_FAMILY,60,true,60,0,1,0,100,false
137,0.99999496836178103,Mirai TCP Flooding,CKCZ_REPORT_FAMILY,60,true,60,44,1,0.73333333333333328,26.666666666666671,false
137,0.99999496836178103,Mirai UDP Flooding,CKCZ_REPORT_FAMILY,60,true,60,54,1,0.90000000000000002,9.9999999999999982,false
137,0.99999496836178103,ToN-credential_bruteforce,CKBW_TON_FIT_STRATUM_EXACT_NO_MAPPING,2000,true,2000,1881,1,0.9405,5.9499999999999993,false
137,0.99999496836178103,ToN-reconnaissance_scan,CKBW_TON_FIT_STRATUM_EXACT_NO_MAPPING,2000,true,2000,1984,1,0.99199999999999999,0.80000000000000071,true
138,0.99999501242871858,File Download,CKCZ_REPORT_FAMILY,15,true,15,8,1,0.53333333333333333,46.666666666666664,false
138,0.99999501242871858,Ingress Tool Transfer,CKCZ_REPORT_FAMILY,18,true,18,18,1,1,0,true
138,0.99999501242871858,Merlin C&C Communication,CKCZ_REPORT_FAMILY,30,true,30,2,1,0.066666666666666666,93.333333333333329,false
138,0.99999501242871858,Merlin ICMP Flooding,CKCZ_REPORT_FAMILY,43,true,43,0,1,0,100,false
138,0.99999501242871858,Merlin TCP Flooding,CKCZ_REPORT_FAMILY,60,true,60,60,1,1,0,true
138,0.99999501242871858,Merlin UDP Flooding,CKCZ_REPORT_FAMILY,30,true,30,30,1,1,0,true
138,0.99999501242871858,Mirai C&C Communication,CKCZ_REPORT_FAMILY,9,false,9,0,1,0,100,true
138,0.99999501242871858,Mirai GRE Flooding,CKCZ_REPORT_FAMILY,60,true,60,0,1,0,100,false
138,0.99999501242871858,Mirai TCP Flooding,CKCZ_REPORT_FAMILY,60,true,60,44,1,0.73333333333333328,26.666666666666671,false
138,0.99999501242871858,Mirai UDP Flooding,CKCZ_REPORT_FAMILY,60,true,60,54,1,0.90000000000000002,9.9999999999999982,false
138,0.99999501242871858,ToN-credential_bruteforce,CKBW_TON_FIT_STRATUM_EXACT_NO_MAPPING,2000,true,2000,1880,1,0.93999999999999995,6.0000000000000053,false
138,0.99999501242871858,ToN-reconnaissance_scan,CKBW_TON_FIT_STRATUM_EXACT_NO_MAPPING,2000,true,2000,1984,1,0.99199999999999999,0.80000000000000071,true
139,0.99999523479376451,File Download,CKCZ_REPORT_FAMILY,15,true,15,8,1,0.53333333333333333,46.666666666666664,false
139,0.99999523479376451,Ingress Tool Transfer,CKCZ_REPORT_FAMILY,18,true,18,18,1,1,0,true
139,0.99999523479376451,Merlin C&C Communication,CKCZ_REPORT_FAMILY,30,true,30,2,1,0.066666666666666666,93.333333333333329,false
139,0.99999523479376451,Merlin ICMP Flooding,CKCZ_REPORT_FAMILY,43,true,43,0,1,0,100,false
139,0.99999523479376451,Merlin TCP Flooding,CKCZ_REPORT_FAMILY,60,true,60,60,1,1,0,true
139,0.99999523479376451,Merlin UDP Flooding,CKCZ_REPORT_FAMILY,30,true,30,30,1,1,0,true
139,0.99999523479376451,Mirai C&C Communication,CKCZ_REPORT_FAMILY,9,false,9,0,1,0,100,true
139,0.99999523479376451,Mirai GRE Flooding,CKCZ_REPORT_FAMILY,60,true,60,0,1,0,100,false
139,0.99999523479376451,Mirai TCP Flooding,CKCZ_REPORT_FAMILY,60,true,60,44,1,0.73333333333333328,26.666666666666671,false
139,0.99999523479376451,Mirai UDP Flooding,CKCZ_REPORT_FAMILY,60,true,60,54,1,0.90000000000000002,9.9999999999999982,false
139,0.99999523479376451,ToN-credential_bruteforce,CKBW_TON_FIT_STRATUM_EXACT_NO_MAPPING,2000,true,2000,1879,1,0.9395,6.0499999999999998,false
139,0.99999523479376451,ToN-reconnaissance_scan,CKBW_TON_FIT_STRATUM_EXACT_NO_MAPPING,2000,true,2000,1984,1,0.99199999999999999,0.80000000000000071,true
140,0.99999525742831341,File Download,CKCZ_REPORT_FAMILY,15,true,15,8,1,0.53333333333333333,46.666666666666664,false
140,0.99999525742831341,Ingress Tool Transfer,CKCZ_REPORT_FAMILY,18,true,18,18,1,1,0,true
140,0.99999525742831341,Merlin C&C Communication,CKCZ_REPORT_FAMILY,30,true,30,2,1,0.066666666666666666,93.333333333333329,false
140,0.99999525742831341,Merlin ICMP Flooding,CKCZ_REPORT_FAMILY,43,true,43,0,1,0,100,false
140,0.99999525742831341,Merlin TCP Flooding,CKCZ_REPORT_FAMILY,60,true,60,60,1,1,0,true
140,0.99999525742831341,Merlin UDP Flooding,CKCZ_REPORT_FAMILY,30,true,30,30,1,1,0,true
140,0.99999525742831341,Mirai C&C Communication,CKCZ_REPORT_FAMILY,9,false,9,0,1,0,100,true
140,0.99999525742831341,Mirai GRE Flooding,CKCZ_REPORT_FAMILY,60,true,60,0,1,0,100,false
140,0.99999525742831341,Mirai TCP Flooding,CKCZ_REPORT_FAMILY,60,true,60,44,1,0.73333333333333328,26.666666666666671,false
140,0.99999525742831341,Mirai UDP Flooding,CKCZ_REPORT_FAMILY,60,true,60,54,1,0.90000000000000002,9.9999999999999982,false
140,0.99999525742831341,ToN-credential_bruteforce,CKBW_TON_FIT_STRATUM_EXACT_NO_MAPPING,2000,true,2000,1878,1,0.93899999999999995,6.100000000000005,false
140,0.99999525742831341,ToN-reconnaissance_scan,CKBW_TON_FIT_STRATUM_EXACT_NO_MAPPING,2000,true,2000,1984,1,0.99199999999999999,0.80000000000000071,true
141,0.99999529904440265,File Download,CKCZ_REPORT_FAMILY,15,true,15,8,1,0.53333333333333333,46.666666666666664,false
141,0.99999529904440265,Ingress Tool Transfer,CKCZ_REPORT_FAMILY,18,true,18,18,1,1,0,true
141,0.99999529904440265,Merlin C&C Communication,CKCZ_REPORT_FAMILY,30,true,30,2,1,0.066666666666666666,93.333333333333329,false
141,0.99999529904440265,Merlin ICMP Flooding,CKCZ_REPORT_FAMILY,43,true,43,0,1,0,100,false
141,0.99999529904440265,Merlin TCP Flooding,CKCZ_REPORT_FAMILY,60,true,60,60,1,1,0,true
141,0.99999529904440265,Merlin UDP Flooding,CKCZ_REPORT_FAMILY,30,true,30,30,1,1,0,true
141,0.99999529904440265,Mirai C&C Communication,CKCZ_REPORT_FAMILY,9,false,9,0,1,0,100,true
141,0.99999529904440265,Mirai GRE Flooding,CKCZ_REPORT_FAMILY,60,true,60,0,1,0,100,false
141,0.99999529904440265,Mirai TCP Flooding,CKCZ_REPORT_FAMILY,60,true,60,44,1,0.73333333333333328,26.666666666666671,false
141,0.99999529904440265,Mirai UDP Flooding,CKCZ_REPORT_FAMILY,60,true,60,54,1,0.90000000000000002,9.9999999999999982,false
141,0.99999529904440265,ToN-credential_bruteforce,CKBW_TON_FIT_STRATUM_EXACT_NO_MAPPING,2000,true,2000,1877,1,0.9385,6.1500000000000004,false
141,0.99999529904440265,ToN-reconnaissance_scan,CKBW_TON_FIT_STRATUM_EXACT_NO_MAPPING,2000,true,2000,1984,1,0.99199999999999999,0.80000000000000071,true
142,0.99999538628158069,File Download,CKCZ_REPORT_FAMILY,15,true,15,8,1,0.53333333333333333,46.666666666666664,false
142,0.99999538628158069,Ingress Tool Transfer,CKCZ_REPORT_FAMILY,18,true,18,18,1,1,0,true
142,0.99999538628158069,Merlin C&C Communication,CKCZ_REPORT_FAMILY,30,true,30,2,1,0.066666666666666666,93.333333333333329,false
142,0.99999538628158069,Merlin ICMP Flooding,CKCZ_REPORT_FAMILY,43,true,43,0,1,0,100,false
142,0.99999538628158069,Merlin TCP Flooding,CKCZ_REPORT_FAMILY,60,true,60,60,1,1,0,true
142,0.99999538628158069,Merlin UDP Flooding,CKCZ_REPORT_FAMILY,30,true,30,30,1,1,0,true
142,0.99999538628158069,Mirai C&C Communication,CKCZ_REPORT_FAMILY,9,false,9,0,1,0,100,true
142,0.99999538628158069,Mirai GRE Flooding,CKCZ_REPORT_FAMILY,60,true,60,0,1,0,100,false
142,0.99999538628158069,Mirai TCP Flooding,CKCZ_REPORT_FAMILY,60,true,60,44,1,0.73333333333333328,26.666666666666671,false
142,0.99999538628158069,Mirai UDP Flooding,CKCZ_REPORT_FAMILY,60,true,60,54,1,0.90000000000000002,9.9999999999999982,false
142,0.99999538628158069,ToN-credential_bruteforce,CKBW_TON_FIT_STRATUM_EXACT_NO_MAPPING,2000,true,2000,1876,1,0.93799999999999994,6.2000000000000055,false
