seed,active_label_budget,subspace_name,bank_name,source_roles,train_rows,inner_val_rows,outer_val_rows,prototype_budget,prototype_count,prototype_local_indices_sha256,radius_quantile,inner_radius,outer_radius,inner_distance_mean,outer_distance_mean,uses_final_ood,uses_attack_eval,uses_dev_heavy_query
43,64,HH,attack_heavy,active_heavy_train/val/pseudo_query,21,8,43,32,21,d9f95ab182e2ec93898dbb3f32a33b0b22f9a724fc1a2f3c420c5daaf0dfb5b2,0.95,3.566868543624878,11.65108871459961,1.8242566585540771,4.4554948806762695,False,False,False
43,64,HH_jit,id,id_fit/id_calib,2400,600,600,32,32,a9ad5181c91b66b90e9a6a50b9520c7e5060213f42b0c4fdcbc97b6e4f6d9173,0.95,1.988459587097168,1.988459587097168,1.192837119102478,1.192837119102478,False,False,False
43,64,HH_jit,ood,ood_train/ood_val/ood_stress_train/ood_stress_val,4350,4350,4350,32,32,7fedb923095a701d5edc37c496cf04af35426b24a1a3bc0cdcfaf291b1f36220,0.95,1.1764698028564453,1.1764698028564453,0.5115652680397034,0.5115652680397034,False,False,False
43,64,HH_jit,attack_medium,medium_support_train/val/pseudo_query,46,16,82,32,32,766c39967aab2cada0c935f129ef8eff062caee874a55b4ce5ef05e959d0a1be,0.95,3.022979974746704,8.541385650634766,0.868806004524231,3.6779632568359375,False,False,False
43,64,HH_jit,attack_heavy,active_heavy_train/val/pseudo_query,21,8,43,32,21,d9f95ab182e2ec93898dbb3f32a33b0b22f9a724fc1a2f3c420c5daaf0dfb5b2,0.95,0.10851594060659409,8.589031219482422,0.06370808184146881,105.68342590332031,False,False,False
43,64,HpHp,id,id_fit/id_calib,2400,600,600,32,32,33e87df8d7e9316d6ff4e190cac805c6d79d4af087eee4090ca195271177a74a,0.95,3.1090731620788574,3.1090731620788574,1.4908473491668701,1.4908473491668701,False,False,False
43,64,HpHp,ood,ood_train/ood_val/ood_stress_train/ood_stress_val,4350,4350,4350,32,32,fcb8350935c3c317f1a88763c9b07ead42ef7d816fe8581156f6c04820c5ae68,0.95,5072.20068359375,5072.20068359375,627.2949829101562,627.2949829101562,False,False,False
43,64,HpHp,attack_medium,medium_support_train/val/pseudo_query,46,16,82,32,32,bc25df4ab29b641493a6d9c78db61a1303be82f57c9a656b0fdbfc0a13706f62,0.95,3.2194669246673584,23.891368865966797,1.7742059230804443,5.222677230834961,False,False,False
43,64,HpHp,attack_heavy,active_heavy_train/val/pseudo_query,21,8,43,32,21,d9f95ab182e2ec93898dbb3f32a33b0b22f9a724fc1a2f3c420c5daaf0dfb5b2,0.95,0.8519596457481384,2.585298538208008,0.49252742528915405,1.3026976585388184,False,False,False
43,64,HH_HpHp,id,id_fit/id_calib,2400,600,600,32,32,a2104301ae95b2a7c1740a9943a436825a24550ac0d82722b91c34cb9542b931,0.95,7.333560466766357,7.333560466766357,4.006683826446533,4.006683826446533,False,False,False
43,64,HH_HpHp,ood,ood_train/ood_val/ood_stress_train/ood_stress_val,4350,4350,4350,32,32,e838c5fd87dfcc6800975db3f0bf4101be678ddf17891454dd9aef25dc6c1125,0.95,5098.474609375,5098.474609375,8370.1279296875,8370.1279296875,False,False,False
43,64,HH_HpHp,attack_medium,medium_support_train/val/pseudo_query,46,16,82,32,32,c5ccdb899ee02064043579d1aec54f2680244143700ab47e14477955d2592bec,0.95,17.002994537353516,29.525863647460938,6.213491439819336,8.642755508422852,False,False,False
43,64,HH_HpHp,attack_heavy,active_heavy_train/val/pseudo_query,21,8,43,32,21,d9f95ab182e2ec93898dbb3f32a33b0b22f9a724fc1a2f3c420c5daaf0dfb5b2,0.95,4.820037364959717,12.41187858581543,2.2530198097229004,5.5681047439575195,False,False,False
43,64,MI_H_HHjit,id,id_fit/id_calib,2400,600,600,32,32,f45e00bcf3a6bff145858850e822b2bc686a667af7507df576025f9159ef9b76,0.95,4.4222564697265625,4.4222564697265625,2.9207687377929688,2.9207687377929688,False,False,False
